Date,Close,Open,High,Low,Return,Return%,Log Return,Log Return-3d,Log Return-5d,SMA-5d,SMA-8d,SMA-13d,SMA-21d,EMA-5d,EMA-8d,EMA-12d,EMA-26d,RSI-14d,RSI-21d,UpperBollingerBand,LowerBollingerBand,MACD,Stoc%K,TR,ATR,Gain,Loss,,,,,
2/8/2022,4521.54,4480.02,4531.32,4465.4,65.64,0.014517178,1.817168572,-2.012415375,-1.703033305,4484.03,4456.48,4406.133571,4362.737273,4501.118285,4471.450174,4442.796703,4400.925823,63.26367154,60.62358093,4616.657322,4351.402678,41.87088061,36.46307231,107.16,86.994,0,65.64,,,,,
2/7/2022,4483.87,4505.75,4521.86,4471.47,37.67,0.008401225,1.57599562,1.305566314,-1.914871818,4486.163333,4471.48,4413.985714,4372.935,4495.368857,4474.210135,4449.115672,4407.069836,57.03299937,58.22308804,4623.201589,4349.125077,42.0458362,5.859303809,15.79,61.408,0,37.67,,,,,
2/4/2022,4500.53,4482.79,4539.66,4451.5,-16.66,-0.003701786,-1.221674997,1.937768567,-1.913230871,4502.64,4484.843333,4422.262857,4383.055455,4497.089238,4480.058994,4457.025569,4413.992811,57.35764718,64.19246293,4611.868999,4393.411001,43.03275768,20.62712167,55.79,67.792,16.66,0,,,,,
2/3/2022,4477.44,4535.41,4542.88,4470.39,23.09,0.005156965,1.363423933,1.644438589,1.42553422,4512.44,4485.113333,4435.744286,4396.998182,4490.539492,4479.476995,4460.16625,4418.692603,63.20561977,61.96641523,4584.283498,4440.596502,41.47364765,0,42.35,60.322,0,23.09,,,,,
2/2/2022,4589.38,4566.39,4595.31,4544.32,-111.94,-0.024391094,-2.048985303,-2.023293623,-0.342422681,4526.656667,4498.258889,4461.735714,4414.647727,4523.486328,4503.899885,4480.045289,4431.336114,73.83410187,61.43741494,4605.842487,4447.470846,48.70917515,100,117.87,80.114,111.94,0,,,,,
2/1/2022,4546.54,4519.57,4550.49,4483.53,42.84,0.00942255,1.631849462,-1.662852233,-1.397940009,4519.883333,4514.355556,4479.005714,4424.541818,4531.170885,4513.375466,4490.275244,4439.869735,66.62998322,57.97902482,4600.696025,4439.070642,50.4055095,72.80517997,69.81,104.828,0,42.84,,,,,
1/31/2022,4515.55,4431.79,4516.89,4414.02,30.99,0.006862951,1.491221576,-1.581038949,-1.500785173,4518.885,4525.123333,4490.911429,4431.453636,4525.963924,4513.858696,4494.163668,4445.47568,61.67521224,55.58480013,4603.797962,4433.972038,48.68798788,71.91387378,114.75,106.612,0,30.99,,,,,
1/28/2022,4431.85,4336.19,4432.72,4292.46,83.7,0.018886018,1.922725458,2.197363273,1.836830286,4510.215,4517.097778,4494.596429,4433.513182,4494.592616,4495.634541,4484.57695,4444.466371,53.36692206,55.4206987,4587.957397,4432.472603,40.11057934,47.87528973,179.36,108.382,0,83.7,,,,,
1/27/2022,4326.51,4380.58,4428.74,4309.5,105.34,0.024347569,2.022593314,2.342481899,2.178775572,4481.211667,4488.134444,4483.989286,4434.433636,4438.565077,4458.05131,4460.258958,4435.728862,40.4405706,48.01728967,4590.065988,4372.357345,24.53009597,0,51.27,106.636,0,105.34,,,,,
1/26/2022,4349.93,4408.43,4453.23,4304.8,-23.42,-0.005383995,-1.369586891,2.21911278,2.379214841,4459.96,4469.066667,4475.336429,4433.342273,4409.020051,4434.024352,4443.285272,4429.373391,42.39261492,48.56386499,4646.536816,4273.383184,13.9118814,22.23277008,126.72,95.866,23.42,0,,,,,
1/25/2022,4356.45,4366.64,4411.01,4287.11,-6.52,-0.001496631,-0.814247596,1.877371346,2.278959271,4421.138333,4454.908889,4472.106429,4432.060455,4391.496701,4416.785607,4429.925999,4423.971658,46.91676212,53.02625584,4595.361438,4246.915229,5.954341423,35.80483138,61.08,76.872,6.52,0,,,,,
1/24/2022,4410.13,4356.32,4417.35,4222.62,-53.68,-0.012171977,-1.729812507,-1.922310163,2.022923012,4398.403333,4444.864444,4471.498571,4437.58,4397.707801,4415.306583,4426.880461,4422.94635,49.44742413,58.31779069,4537.235363,4259.571303,3.934111056,45.3313253,60.9,107.452,53.68,0,,,,,
1/21/2022,4397.94,4471.38,4494.52,4395.34,12.19,0.002771752,1.086003706,-1.681331706,1.53032779,4378.801667,4436.031111,4463.917143,4445.418182,4397.7852,4411.447343,4422.428082,4421.094028,42.38353569,54.46786475,4457.744297,4299.859037,1.334054659,23.5324145,84.39,107.872,0,12.19,,,,,
1/20/2022,4482.73,4547.35,4602.11,4477.95,-84.79,-0.018914813,-1.928344635,-2.101334573,-2.193736633,4387.281667,4424.181111,4456.456429,4453.507727,4426.100134,4427.287933,4431.7053,4425.659655,42.522943,56.17743156,4449.587388,4324.975945,6.045645178,47.32377072,204.17,115.552,84.79,0,,,,,
1/19/2022,4532.76,4588.03,4611.55,4530.2,-50.03,-0.011037425,-1.699230503,-2.088596728,-2.262047459,4421.656667,4422.65,4457.257857,4461.866364,4461.653422,4450.72617,4447.252177,4433.593014,50.82154468,56.91860993,4516.95884,4326.354493,13.65916316,50.89275603,128.82,120.976,50.03,0,,,,,
1/18/2022,4577.11,4632.24,4632.24,4568.7,-44.35,-0.00968952,-1.646893624,-2.253265294,-2.343723614,4459.52,4429.49,4463.917857,4470.814091,4500.138948,4478.811466,4467.230304,4444.223902,56.76102909,54.85404583,4585.986481,4333.053519,23.00640189,52.39840107,99.48,120.354,44.35,0,,,,,
1/14/2022,4662.85,4637.99,4665.13,4614.75,-85.74,-0.018387896,-1.933183479,-2.255561938,-2.402639613,4510.586667,4455.156667,4475.512143,4479.352273,4554.375966,4519.708918,4497.325642,4460.418428,60.69837336,58.45963829,4648.67937,4372.493964,36.90721397,67.19871894,88.02,97.48,85.74,0,,,,,
1/13/2022,4659.03,4733.56,4744.13,4650.29,3.82,0.000819913,0.582063363,-2.10130018,-2.416790238,4552.07,4492.103333,4488.482857,4487.895909,4589.260644,4550.669158,4522.203235,4475.130396,62.28038142,62.04959173,4729.942067,4374.197933,47.07283924,54.89145001,81.28,83.158,0,3.82,,,,,
1/12/2022,4726.35,4728.59,4748.83,4706.71,-67.32,-0.014243549,-1.828144107,-2.17388524,-2.386712939,4606.805,4533.927778,4498.266429,4502.654091,4634.957096,4589.709345,4553.61043,4493.739256,59.85778648,63.75830524,4747.572473,4466.037527,59.87117425,100,89.8,74.808,67.32,0,,,,,
1/11/2022,4713.07,4669.14,4714.13,4638.27,13.28,0.002817696,1.123198075,-1.700876708,-2.256019813,4645.195,4573.552222,4510.161429,4516.037273,4660.994731,4617.122824,4578.142671,4509.985977,62.51785258,59.9889113,4782.147645,4508.242355,68.156694,80.27332145,57.21,64.736,0,13.28,,,,,
1/10/2022,4670.29,4655.34,4673.02,4582.24,42.78,0.009160031,1.63124078,-1.051538391,-1.969322706,4668.116667,4602.458889,4521.214286,4523.592273,4664.093154,4628.937752,4592.319184,4521.860349,61.42903569,54.13157816,4773.201384,4563.031949,70.45883405,0,57.73,58.076,0,42.78,,,,,
1/7/2022,4677.03,4697.66,4707.95,4662.74,-6.74,-0.001441085,-0.828659897,1.693023068,-1.151676231,4684.77,4633.468889,4538.727143,4527.676364,4668.405436,4639.624918,4605.351617,4533.354398,70.43166667,58.210563,4740.415372,4629.124628,71.99721916,15.75502571,37.66,60.446,6.74,0,,,,,
1/6/2022,4696.05,4693.39,4725.01,4671.26,-19.02,-0.004050212,-1.279210513,1.230959556,-1.568436414,4690.303333,4657.171111,4565.122857,4535.608636,4677.620291,4652.163825,4619.305214,4545.405924,85.96986451,61.42915625,4742.194101,4638.412566,73.89929047,20.90060852,47.98,72.612,19.02,0,,,,,
1/5/2022,4700.58,4787.99,4797.7,4699.44,-4.53,-0.000963711,-0.656098202,-1.481299273,1.411114419,4697.228333,4675.817778,4590.169286,4545.459091,4685.273527,4662.922975,4631.809027,4556.9003,85.43422462,60.91844866,4739.482972,4654.973695,74.90872765,19.70216682,101.65,64.146,4.53,0,,,,,
1/4/2022,4793.54,4804.51,4818.62,4774.27,-92.96,-0.019392766,-1.968296115,-2.066363202,-1.905634001,4708.426667,4699.865556,4621.39,4558.777727,4721.362351,4691.948981,4656.690716,4574.429166,87.60043356,66.02973691,4739.764985,4677.088349,82.26154905,96.99532385,118.04,60.884,92.96,0,,,,,
1/3/2022,4796.56,4778.14,4796.64,4758.17,-3.02,-0.000629618,-0.480006943,-2.002209273,-2.10130018,4722.341667,4714.722222,4648.992143,4573.283182,4746.428234,4715.195874,4678.209067,4590.883302,86.41649547,61.81105056,4811.313013,4633.370321,87.32576469,100,15.4,59.838,3.02,0,,,,,
12/31/2021,4766.18,4775.21,4786.83,4765.75,30.38,0.006374077,1.48258777,-1.816903839,-1.950121348,4738.323333,4726.627778,4675.295,4581.319545,4753.012156,4726.52568,4691.743057,4603.868243,83.55200816,62.70182743,4841.293844,4635.352823,87.87481382,0,21.35,44.574,0,30.38,,,,,
12/30/2021,4778.73,4794.23,4808.93,4775.33,-12.55,-0.002626221,-1.098643726,1.170555059,-1.917400468,4755.273333,4732.447778,4696.437857,4591.873636,4761.584771,4738.12664,4705.125663,4616.820966,81.05850751,65.55143235,4843.257891,4667.288776,88.30469773,41.31007242,42.75,23.758,12.55,0,,,,,
12/29/2021,4793.06,4788.64,4804.06,4778.08,-14.33,-0.002989739,-1.15624619,0.544068044,-1.966047821,4771.441667,4741.335556,4715.030714,4604.487727,4772.076514,4750.334053,4718.654023,4629.875709,79.52452248,73.25017057,4841.458678,4701.424656,88.77831393,100,25.33,31.15,14.33,0,,,,,
12/28/2021,4786.35,4795.49,4807.02,4780.04,6.71,0.001401903,0.82672252,-1.304705898,0.85672889,4785.736667,4754.231111,4729.976429,4620.601364,4776.834343,4758.337597,4729.068789,4641.466397,75.94870777,83.9035036,4808.769671,4762.703662,87.60239142,90.02527129,13.96,44.326,0,6.71,,,,,
12/27/2021,4791.19,4733.99,4791.49,4733.99,-4.84,-0.001010187,-0.684845362,-1.095518042,0.729974286,4785.345,4766.915556,4739.143571,4641.723182,4781.619562,4765.638131,4738.625898,4652.557034,69.91125729,83.45007429,4807.080319,4763.609681,86.06886362,98.06217617,52.36,50.862,4.84,0,,,,,
12/23/2021,4725.79,4703.96,4740.74,4703.96,65.4,0.013838956,1.815577748,1.827821428,1.606273853,4773.55,4770.22,4743.912143,4658.807727,4763.009708,4756.782991,4736.651144,4657.981698,58.69587871,75.70358823,4793.158069,4753.941931,78.66944596,53.9306847,87.23,66.116,0,65.4,,,,,
12/22/2021,4696.56,4650.36,4697.67,4645.53,29.23,0.006223704,1.465828815,1.953227972,1.914713287,4761.946667,4769.773333,4741.784286,4674.267273,4740.859805,4743.400104,4730.483276,4660.83935,45.69222315,70.6358698,4812.167271,4711.726063,69.64392562,57.59734731,75.43,75.59,0,29.23,,,,,
12/21/2021,4649.23,4594.96,4651.14,4583.16,47.33,0.01018018,1.675136504,2.152165991,2.15784948,4740.363333,4753.738889,4737.224286,4685.135455,4710.316537,4722.473414,4717.982772,4659.979399,41.59601917,67.23170815,4820.088458,4660.638209,58.0033735,51.47366419,101.6,84.854,0,47.33,,,,,
12/20/2021,4568.02,4587.9,4587.9,4531.1,81.21,0.017777943,1.90960951,2.198024426,2.339113415,4702.856667,4728.345556,4729.919286,4692.866364,4662.884358,4688.150433,4694.911576,4653.167591,37.77405858,55.87744808,4810.85346,4594.859873,41.74398509,0,61.33,89.678,0,81.21,,,,,
12/17/2021,4620.64,4652.5,4666.7,4600.22,-52.62,-0.011388033,-1.721150844,1.880356199,2.231851724,4675.238333,4712.174444,4725.891429,4699.135,4648.802905,4673.148115,4683.48518,4650.75814,43.92519337,56.03438805,4824.987142,4525.489524,32.72703994,37.10075442,98.68,83.378,52.62,0,,,,,
12/16/2021,4668.67,4719.13,4731.99,4651.89,-48.03,-0.010287726,-1.681512587,-1.288696261,1.756788199,4654.818333,4699.945556,4723.935714,4705.312727,4655.42527,4672.152978,4681.205922,4652.084945,47.22391207,56.25546568,4766.081298,4543.555369,29.12097703,70.96524008,111.35,76.43,48.03,0,,,,,
12/15/2021,4709.85,4636.46,4712.6,4611.22,-41.18,-0.008743378,-1.614686342,-2.151768103,-1.123524981,4652.161667,4690.7,4724.597857,4711.346364,4673.566847,4680.530094,4685.612703,4656.363838,50.87487495,53.41927599,4740.071523,4564.25181,29.24886534,100,43.93,79.406,41.18,0,,,,,
12/14/2021,4634.09,4642.99,4660.47,4606.52,75.76,0.016348409,1.879439966,-1.128722284,1.180125875,4641.75,4673.782222,4713.208571,4710.039091,4660.407898,4670.210073,4677.686133,4654.713924,34.44663376,48.35752483,4736.779497,4546.720503,22.97220956,0,66.86,68.59,0,75.76,,,,,
12/13/2021,4668.97,4710.3,4710.3,4667.6,-34.88,-0.007470598,-1.542576476,0.522878745,-2.004106323,4645.04,4660.202222,4704.095,4710.490909,4663.261932,4669.934501,4676.34519,4655.769929,38.28267058,46.05245054,4740.083261,4549.996739,20.57526033,44.75811626,76.21,50.524,34.88,0,,,,,
12/10/2021,4712.02,4687.64,4713.57,4670.24,-43.05,-0.009136209,-1.633973156,-0.336459734,-1.960851154,4669.04,4658.672222,4700.226429,4709.839545,4679.514621,4679.286834,4681.833622,4659.936601,45.13928777,49.93060604,4731.39514,4606.68486,21.8970208,100,44.6,49.26,43.05,0,,,,,
12/9/2021,4667.45,4691,4695.26,4665.98,44.57,0.009549111,1.649042634,-1.523226042,0.086359831,4676.841667,4655.437778,4692.277857,4707.765909,4675.493081,4676.656427,4679.620757,4660.493149,40.55572529,49.8127489,4735.259943,4618.42339,19.12760782,0,21.02,49.736,0,44.57,,,,,
12/8/2021,4701.21,4690.86,4705.06,4674.52,-33.76,-0.00718113,-1.528402438,-1.508395033,0.936513742,4682.265,4661.213333,4685.717143,4709.171364,4684.065387,4682.112776,4682.942179,4663.509212,42.45362078,51.53942141,4740.859072,4623.670928,19.43296679,91.01786456,37.61,62.17,33.76,0,,,,,
12/7/2021,4686.75,4631.97,4694.04,4631.97,14.46,0.003085294,1.160168293,1.402605242,-1.721480855,4678.415,4674.405556,4678.602857,4709.613182,4684.960258,4683.143271,4683.527998,4665.230752,41.91978193,49.40445697,4733.617598,4623.212402,18.29724556,91.11684482,69.24,56.522,0,14.46,,,,,
12/6/2021,4591.67,4548.37,4612.6,4540.51,95.08,0.020707063,1.978089173,1.879554601,1.888179494,4671.345,4671.186667,4664.351429,4704.868636,4653.863505,4662.815877,4669.395998,4659.781807,35.88088768,43.75050209,4706.386443,4636.303557,9.614190523,32.70672073,138.38,63.724,0,95.08,,,,,
12/3/2021,4538.43,4589.49,4608.03,4495.12,53.24,0.011730929,1.726238047,2.211601044,2.239524703,4649.588333,4656.715556,4650.968571,4697.498182,4615.38567,4635.174571,4649.247383,4650.792785,36.50921659,34.66204923,4735.125864,4564.050803,-1.545401779,14.61631455,16.36,71.37,0,53.24,,,,,
12/2/2021,4577.1,4504.73,4595.46,4504.73,-38.67,-0.008448581,-1.587374172,2.040008636,1.955928157,4627.101667,4641.965556,4642.435714,4687.66,4602.62378,4622.269111,4638.147786,4645.33406,41.51369629,37.34780002,4751.346557,4502.856777,-7.18627436,81.47017678,57.03,84.118,38.67,0,,,,,
12/1/2021,4513.04,4602.82,4652.94,4510.27,64.06,0.014194423,1.806586934,1.895588276,2.274550385,4601.366667,4628.515556,4632.707857,4674.772727,4572.76252,4597.995975,4618.900434,4635.5345,40.54984249,35.95165157,4728.936586,4473.796748,-16.63406599,0,75.84,77.632,0,64.06,,,,,
11/30/2021,4567,4640.25,4646.02,4560,-53.96,-0.011815196,-1.732071941,-1.45591024,2.078275522,4578.998333,4617.185556,4632.635,4665.719091,4570.84168,4591.107981,4610.915752,4630.45787,49.92644089,38.76608975,4698.135551,4459.861115,-19.54211851,37.93855024,132.98,76.232,53.96,0,,,,,
11/29/2021,4655.27,4628.75,4672.95,4625.26,-88.27,-0.018961306,-1.945813127,-1.893040112,-1.803457116,4573.751667,4610.88,4635.108571,4660.107273,4598.984453,4605.366207,4617.739482,4632.295806,52.37526922,43.22106444,4630.195209,4517.308124,-14.55632355,75.48561724,105.95,86.476,88.27,0,,,,,
11/26/2021,4594.62,4664.63,4664.63,4585.43,60.65,0.013200221,1.782830805,-1.911583701,-1.749659032,4574.243333,4602.787778,4629.819286,4651.087273,4597.529636,4602.978161,4614.182639,4629.505005,45.00734907,41.04274702,4670.457047,4478.02962,-15.32236655,20.54142496,9.36,75.904,0,60.65,,,,,
11/24/2021,4701.46,4675.78,4702.87,4659.89,-106.84,-0.022724856,-2.028733879,-2.128593107,-2.094680713,4601.415,4602.815556,4629.22,4647.228636,4632.17309,4624.863014,4627.609925,4634.835005,49.48033447,46.17274472,4693.199464,4509.630536,-7.225079817,100,108.25,59.934,106.84,0,,,,,
11/23/2021,4690.7,4678.48,4699.39,4652.66,10.76,0.002293901,1.031812271,-1.549371152,-2.249589658,4620.348333,4603.254444,4633.263571,4642.660909,4651.68206,4639.493455,4637.316091,4638.973153,53.81340519,48.43013216,4752.505283,4488.191384,-1.657062239,89.92886559,22.98,45.706,0,10.76,,,,,
11/22/2021,4682.94,4712,4743.83,4682.17,7.76,0.001657079,0.889861721,-1.94605906,-2.064233296,4648.665,4613.395556,4634.261429,4640.713182,4662.101374,4649.148243,4644.335154,4642.229956,50.97674549,49.37872899,4754.317102,4543.012898,2.105197257,0,53.13,46.002,0,7.76,,,,,
11/19/2021,4697.96,4708.44,4717.75,4694.22,-15.02,-0.003197132,-1.176669933,0.544068044,-1.630326155,4670.491667,4631.121111,4633.257143,4640.776818,4674.054249,4659.9953,4652.58513,4646.358108,48.97685926,52.29030954,4747.223316,4593.760017,6.227022249,69.53703704,34.81,24.96,15.02,0,,,,,
11/18/2021,4704.54,4700.72,4708.8,4672.78,-6.58,-0.001398649,-0.818225894,-1.14113609,-2.04107672,4678.703333,4645.281111,4635.906429,4643.290909,4684.216166,4669.894122,4660.578187,4650.667877,52.8569888,56.90052568,4758.638581,4598.768086,9.910309383,100,10.84,25.62,6.58,0,,,,,
11/17/2021,4688.67,4701.5,4701.5,4684.41,15.87,0.003384755,1.200576927,-0.758154622,1.106870544,4694.378333,4664.795556,4635.010714,4648.775,4685.700777,4674.06654,4664.900004,4653.48285,49.00668547,53.57131608,4709.97542,4678.781246,11.41715475,27.00091996,3.04,17.314,0,15.87,,,,,
11/16/2021,4700.9,4679.42,4714.95,4679.42,-12.23,-0.002601629,-1.087426457,-0.46834733,-1.008600172,4694.285,4679.673333,4636.021429,4652.423182,4690.767185,4680.029531,4670.438465,4656.995231,51.12481915,51.75803196,4709.33182,4679.23818,13.44323412,83.25666973,26.28,15.864,12.23,0,,,,,
11/15/2021,4682.8,4689.3,4697.42,4672.86,18.1,0.003865209,1.257678575,1.33725954,-0.853871964,4692.968333,4682.732222,4642.530714,4653.065455,4688.111457,4680.645191,4672.34024,4658.906695,58.25437945,48.48640845,4708.970725,4676.965942,13.43354434,64.94286268,11.6,18.388,0,18.1,,,,,
11/12/2021,4682.85,4655.24,4688.47,4650.77,-0.05,-1.06773E-05,1.301029996,0.764922985,1.179264464,4692.953333,4692.535556,4652.846429,4651.838182,4686.357638,4681.135148,4673.957126,4660.680274,64.47616375,52.98095028,4709.040315,4676.866352,13.27685242,66.69127145,27.56,24.896,0.05,0,,,,,
11/11/2021,4649.27,4659.39,4664.55,4648.31,33.58,0.007222639,1.526080692,1.712902125,1.742489465,4684.838333,4686.736667,4658.001429,4652.528182,4673.995092,4674.054004,4670.159107,4659.835068,57.30865048,48.79372,4703.07898,4666.597687,10.32403849,6.642449403,23.46,32.004,0,33.58,,,,,
11/10/2021,4646.71,4670.26,4684.85,4630.86,2.56,0.000550927,0.408239965,1.557386882,1.62283548,4675.2,4681.848889,4667.549286,4651.516364,4664.900061,4667.977559,4666.551552,4658.862841,65.46283229,45.79226101,4709.472348,4640.927652,7.688710898,0,35.58,35.618,0,2.56,,,,,
11/9/2021,4685.25,4707.25,4708.53,4670.87,-38.54,-0.008225815,-1.58591171,-0.380211242,1.194514342,4674.63,4682.105556,4675.995714,4650.299545,4671.683374,4671.815879,4669.428236,4660.817445,64.18512032,51.15578412,4716.815584,4632.444416,8.610790867,70.08547009,61.82,33.466,38.54,0,,,,,
11/8/2021,4701.7,4701.48,4714.92,4694.39,-16.45,-0.003498735,-1.216165902,-1.719579858,-1.276461804,4674.763333,4682.521111,4679.312143,4651.856364,4681.688916,4678.456795,4674.393123,4663.845783,56.72918056,50.03254819,4709.768877,4639.75779,10.54734023,100,29.67,35.694,16.45,0,,,,,
11/5/2021,4697.53,4699.26,4718.5,4681.32,4.17,0.000887701,0.620136055,-1.706034661,-1.166726056,4677.218333,4681.742222,4686.662857,4651.689091,4686.969277,4682.695285,4677.952642,4666.34091,67.8347371,50.72598459,4720.345404,4634.091262,11.61173258,89.86141503,16.8,38.46,0,4.17,,,,,
11/4/2021,4680.06,4662.93,4683,4662.59,17.47,0.003732858,1.242292905,0.715167358,-1.488409689,4676.753333,4680.785556,4685.134286,4651.385,4684.666185,4682.109666,4678.276851,4667.357139,44.62689565,56.64756404,4723.929158,4629.577508,10.91971254,69.54257565,34.6,35.542,0,17.47,,,,,
11/3/2021,4660.57,4630.65,4663.46,4621.19,19.49,0.004181892,1.289811839,1.61415871,-1.14176323,4678.636667,4676.304444,4682.982143,4654.516818,4676.634123,4677.323074,4675.55272,4666.854388,42.75268196,59.67706155,4717.507412,4639.765921,8.698332599,55.92654424,49.41,33.614,0,19.49,,,,,
11/2/2021,4630.65,4613.34,4635.15,4613.34,29.92,0.006461296,1.475961589,1.825296264,1.737192643,4675.96,4670.51,4679.247143,4658.708636,4661.306082,4666.951279,4668.644609,4664.172581,38.63409121,54.30237977,4705.041671,4646.878329,4.472028281,33.83770755,47.23,38.414,0,29.92,,,,,
11/1/2021,4613.67,4610.62,4620.34,4595.06,16.98,0.003680367,1.229937686,1.822102669,1.944630702,4664.03,4662.823333,4673.226429,4660.370909,4645.427388,4655.110995,4660.186977,4660.431649,31.83326868,58.7466319,4716.315446,4611.744554,-0.244672005,26.89010133,20.03,40.002,0,16.98,,,,,
10/29/2021,4605.38,4572.87,4608.08,4567.59,8.29,0.001800069,0.918554531,1.741860394,1.96449534,4647.976667,4657.946667,4666.143571,4664.568182,4632.078259,4644.059663,4651.755135,4656.353749,28.7847668,53.62362627,4709.67095,4586.282383,-4.598614714,68.00050652,40.8,33.36,0,8.29,,,,,
10/28/2021,4596.42,4562.84,4597.55,4562.84,8.96,0.001949343,0.95230801,1.534406899,1.922414024,4631.125,4652.358889,4659.554286,4665.905455,4620.192173,4633.473071,4643.242037,4651.914212,29.66180167,43.46503209,4687.611901,4574.638099,-8.672175358,72.17293112,42.54,33.284,0,8.96,,,,,
