Date,Close,Open,High,Low,Return
2/28/18,2713.83,2753.78,2761.52,2713.54,36.16
2/27/18,2744.28,2780.45,2789.15,2744.22,30.45
2/26/18,2779.6,2757.37,2780.64,2753.78,35.32
2/23/18,2747.3,2715.8,2747.76,2713.74,-32.3
2/22/18,2703.96,2710.42,2731.26,2697.77,-43.34
2/21/18,2701.33,2720.53,2747.75,2701.29,-2.63
2/20/18,2716.26,2722.99,2737.6,2706.76,14.93
2/16/18,2732.22,2727.14,2754.42,2725.11,15.96
2/15/18,2731.2,2713.46,2731.51,2689.82,-1.02
2/14/18,2698.63,2651.21,2702.1,2648.87,-32.57
2/13/18,2662.94,2646.27,2668.84,2637.08,-35.69
2/12/18,2656,2636.75,2672.61,2622.45,-6.94
2/9/18,2619.55,2601.78,2638.67,2532.69,-36.45
2/8/18,2581,2685.01,2685.27,2580.56,-38.55
2/7/18,2681.66,2690.95,2727.67,2681.33,100.66
2/6/18,2695.14,2614.78,2701.04,2593.07,13.48
2/5/18,2648.94,2741.06,2763.39,2638.17,-46.2
2/2/18,2762.13,2808.92,2808.92,2759.97,113.19
2/1/18,2821.98,2816.45,2835.96,2812.7,59.85
1/31/18,2823.81,2832.41,2839.26,2813.04,1.83
1/30/18,2822.43,2832.74,2837.75,2818.27,-1.38
1/29/18,2853.53,2867.23,2870.62,2851.48,31.1
1/26/18,2872.87,2847.48,2872.87,2846.18,19.34
1/25/18,2839.25,2846.24,2848.56,2830.94,-33.62
1/24/18,2837.54,2845.42,2852.97,2824.81,-1.71
1/23/18,2839.13,2835.05,2842.24,2830.59,1.59
1/22/18,2832.97,2809.16,2833.03,2808.12,-6.16
1/19/18,2810.3,2802.6,2810.33,2798.08,-22.67
1/18/18,2798.03,2802.4,2805.83,2792.56,-12.27
1/17/18,2802.56,2784.99,2807.04,2778.38,4.53
1/16/18,2776.42,2798.96,2807.54,2768.64,-26.14
1/12/18,2786.24,2770.18,2787.85,2769.64,9.82
1/11/18,2767.56,2752.97,2767.56,2752.78,-18.68
1/10/18,2748.23,2745.55,2750.8,2736.06,-19.33
1/9/18,2751.29,2751.15,2759.14,2747.86,3.06
1/8/18,2747.71,2742.67,2748.51,2737.6,-3.58
1/5/18,2743.15,2731.33,2743.45,2727.92,-4.56
1/4/18,2723.99,2719.31,2729.29,2719.07,-19.16
1/3/18,2713.06,2697.85,2714.37,2697.77,-10.93
1/2/18,2695.81,2683.73,2695.89,2682.36,-17.25
12/29/17,2673.61,2689.15,2692.12,2673.61,-22.2
12/28/17,2687.54,2686.1,2687.66,2682.69,13.93
12/27/17,2682.62,2682.1,2685.64,2678.91,-4.92
12/26/17,2680.5,2679.09,2682.74,2677.96,-2.12
12/22/17,2683.34,2684.22,2685.35,2678.13,2.84
12/21/17,2684.57,2683.02,2692.64,2682.4,1.23
12/20/17,2679.25,2688.18,2691.01,2676.11,-5.32
12/19/17,2681.47,2692.71,2694.44,2680.74,2.22
12/18/17,2690.16,2685.92,2694.97,2685.92,8.69
12/15/17,2675.81,2660.63,2679.63,2659.14,-14.35
12/14/17,2652.01,2665.87,2668.09,2652.01,-23.8
12/13/17,2662.85,2667.59,2671.88,2662.85,10.84
12/12/17,2664.11,2661.73,2669.72,2659.78,1.26
12/11/17,2659.99,2652.19,2660.33,2651.47,-4.12
12/8/17,2651.5,2646.21,2651.65,2644.1,-8.49
12/7/17,2636.98,2628.38,2640.99,2626.53,-14.52
12/6/17,2629.27,2626.24,2634.41,2624.75,-7.71
12/5/17,2629.57,2639.78,2648.72,2627.73,0.3
12/4/17,2639.44,2657.19,2665.19,2639.03,9.87
12/1/17,2642.22,2645.1,2650.62,2605.52,2.78
11/30/17,2647.58,2633.93,2657.74,2633.93,5.36
11/29/17,2626.07,2627.82,2634.89,2620.32,-21.51
11/28/17,2627.04,2605.94,2627.69,2605.44,0.97
11/27/17,2601.42,2602.66,2606.41,2598.87,-25.62
11/24/17,2602.42,2600.42,2604.21,2600.42,1
11/22/17,2597.08,2600.31,2600.94,2595.23,-5.34
11/21/17,2599.03,2589.17,2601.19,2589.17,1.95
11/20/17,2582.14,2579.49,2584.64,2578.24,-16.89
11/17/17,2578.85,2582.94,2583.96,2577.62,-3.29
11/16/17,2585.64,2572.95,2590.09,2572.95,6.79
11/15/17,2564.62,2569.45,2572.84,2557.45,-21.02
11/14/17,2578.87,2577.75,2579.66,2566.56,14.25
11/13/17,2584.84,2576.53,2587.66,2574.48,5.97
11/10/17,2582.3,2580.18,2583.81,2575.57,-2.54
11/9/17,2584.62,2584,2586.5,2566.33,2.32
11/8/17,2594.38,2588.71,2595.47,2585.02,9.76
11/7/17,2590.64,2592.11,2597.02,2584.35,-3.74
11/6/17,2591.13,2587.47,2593.38,2585.66,0.49
11/3/17,2587.84,2581.93,2588.42,2576.77,-3.29
11/2/17,2579.85,2579.46,2581.11,2566.17,-7.99
11/1/17,2579.36,2583.21,2588.4,2574.92,-0.49
10/31/17,2575.26,2575.99,2578.29,2572.15,-4.1
10/30/17,2572.83,2577.75,2580.03,2568.25,-2.43
10/27/17,2581.07,2570.26,2582.98,2565.94,8.24
10/26/17,2560.4,2560.08,2567.07,2559.8,-20.67
10/25/17,2557.15,2566.52,2567.4,2544,-3.25
10/24/17,2569.13,2568.66,2572.18,2565.58,11.98
10/23/17,2564.98,2578.08,2578.29,2564.33,-4.15
10/20/17,2575.21,2567.56,2575.44,2567.56,10.23
10/19/17,2562.1,2553.39,2562.36,2547.92,-13.11
10/18/17,2561.26,2562.87,2564.11,2559.67,-0.84
10/17/17,2559.36,2557.17,2559.71,2554.69,-1.9
10/16/17,2557.64,2555.57,2559.47,2552.64,-1.72
10/13/17,2553.17,2555.66,2557.65,2552.09,-4.47
10/12/17,2550.93,2552.88,2555.33,2548.31,-2.24
10/11/17,2555.24,2550.62,2555.24,2547.95,4.31
10/10/17,2550.64,2549.99,2555.23,2544.86,-4.6
10/9/17,2544.73,2551.39,2551.82,2541.6,-5.91
10/6/17,2549.33,2547.44,2549.41,2543.79,4.6
10/5/17,2552.07,2540.86,2552.51,2540.02,2.74
10/4/17,2537.74,2533.48,2540.53,2531.8,-14.33
10/3/17,2534.58,2530.34,2535.13,2528.85,-3.16
10/2/17,2529.12,2521.2,2529.23,2520.4,-5.46
9/29/17,2519.36,2509.96,2519.44,2507.99,-9.76
9/28/17,2510.06,2503.41,2510.81,2502.93,-9.3
9/27/17,2507.04,2503.3,2511.75,2495.91,-3.02
9/26/17,2496.84,2501.04,2503.51,2495.12,-10.2
9/25/17,2496.66,2499.39,2502.54,2488.03,-0.18
9/22/17,2502.22,2497.26,2503.47,2496.54,5.56
9/21/17,2500.6,2507.16,2507.16,2499,-1.62
9/20/17,2508.24,2506.84,2508.85,2496.67,7.64
9/19/17,2506.65,2506.29,2507.84,2503.19,-1.59
9/18/17,2503.87,2502.51,2508.32,2499.92,-2.78
9/15/17,2500.23,2495.67,2500.23,2493.16,-3.64
9/14/17,2495.62,2494.56,2498.43,2491.35,-4.61
9/13/17,2498.37,2493.89,2498.37,2492.14,2.75
9/12/17,2496.48,2491.94,2496.77,2490.37,-1.89
9/11/17,2488.11,2474.52,2488.95,2474.52,-8.37
9/8/17,2461.43,2462.25,2467.11,2459.4,-26.68
9/7/17,2465.1,2468.06,2468.62,2460.29,3.67
9/6/17,2465.54,2463.83,2469.64,2459.2,0.44
9/5/17,2457.85,2470.35,2471.97,2446.55,-7.69
9/1/17,2476.55,2474.42,2480.38,2473.85,18.7
8/31/17,2471.65,2462.65,2475.01,2462.65,-4.9
8/30/17,2457.59,2446.06,2460.31,2443.77,-14.06
8/29/17,2446.3,2431.94,2449.19,2428.2,-11.29
8/28/17,2444.24,2447.35,2449.12,2439.03,-2.06
8/25/17,2443.05,2444.72,2453.96,2442.22,-1.19
8/24/17,2438.97,2447.91,2450.39,2436.19,-4.08
8/23/17,2444.04,2444.88,2448.91,2441.42,5.07
8/22/17,2452.51,2433.75,2454.77,2433.67,8.47
8/21/17,2428.37,2425.5,2430.58,2417.35,-24.14
8/18/17,2425.55,2427.64,2440.27,2420.69,-2.82
8/17/17,2430.01,2462.95,2465.02,2430.01,4.46
8/16/17,2468.11,2468.63,2474.93,2463.86,38.1
8/15/17,2464.61,2468.66,2468.9,2461.61,-3.5
8/14/17,2465.84,2454.96,2468.22,2454.96,1.23
8/11/17,2441.32,2441.04,2448.09,2437.85,-24.52
8/10/17,2438.21,2465.38,2465.38,2437.75,-3.11
8/9/17,2474.02,2465.35,2474.41,2462.08,35.81
8/8/17,2474.92,2478.35,2490.87,2470.32,0.9
8/7/17,2480.91,2477.14,2480.95,2475.88,5.99
8/4/17,2476.83,2476.88,2480,2472.08,-4.08
8/3/17,2472.16,2476.03,2476.03,2468.85,-4.67
8/2/17,2477.57,2480.38,2480.38,2466.48,5.41
8/1/17,2476.35,2477.1,2478.51,2471.14,-1.22
7/31/17,2470.3,2475.94,2477.96,2468.53,-6.05
7/28/17,2472.1,2469.12,2473.53,2464.66,1.8
7/27/17,2475.42,2482.76,2484.04,2459.93,3.32
7/26/17,2477.83,2479.97,2481.69,2474.94,2.41
7/25/17,2477.13,2477.88,2481.24,2474.91,-0.7
7/24/17,2469.91,2472.04,2473.1,2466.32,-7.22
7/21/17,2472.54,2467.4,2472.54,2465.06,2.63
7/20/17,2473.45,2475.56,2477.62,2468.43,0.91
7/19/17,2473.83,2463.85,2473.83,2463.85,0.38
7/18/17,2460.61,2455.88,2460.92,2450.34,-13.22
7/17/17,2459.14,2459.5,2462.82,2457.16,-1.47
7/14/17,2459.27,2449.16,2463.54,2446.69,0.13
7/13/17,2447.83,2444.99,2449.32,2441.69,-11.44
7/12/17,2443.25,2435.75,2445.76,2435.75,-4.58
7/11/17,2425.53,2427.35,2429.3,2412.79,-17.72
7/10/17,2427.43,2424.51,2432,2422.27,1.9
7/7/17,2425.18,2413.52,2426.92,2413.52,-2.25
7/6/17,2409.75,2423.44,2424.28,2407.7,-15.43
7/5/17,2432.54,2430.78,2434.9,2422.05,22.79
7/3/17,2429.01,2431.39,2439.17,2428.69,-3.53
6/30/17,2423.41,2429.2,2432.71,2421.65,-5.6
6/29/17,2419.7,2442.38,2442.73,2405.7,-3.71
6/28/17,2440.69,2428.7,2442.97,2428.02,20.99
6/27/17,2419.38,2436.34,2440.15,2419.38,-21.31
6/26/17,2439.07,2443.32,2450.42,2437.03,19.69
6/23/17,2438.3,2434.65,2441.4,2431.11,-0.77
6/22/17,2434.5,2437.4,2441.62,2433.27,-3.8
6/21/17,2435.61,2439.31,2442.23,2430.74,1.11
6/20/17,2437.03,2450.66,2450.66,2436.6,1.42
6/19/17,2453.46,2442.55,2453.82,2441.79,16.43
6/16/17,2433.15,2431.24,2433.15,2422.88,-20.31
6/15/17,2432.46,2424.14,2433.95,2418.53,-0.69
6/14/17,2437.92,2443.75,2443.75,2428.34,5.46
6/13/17,2440.35,2434.15,2441.49,2431.28,2.43
6/12/17,2429.39,2425.88,2430.38,2419.97,-10.96
6/9/17,2431.77,2436.39,2446.2,2415.7,2.38
6/8/17,2433.79,2434.27,2439.27,2427.94,2.02
6/7/17,2433.14,2432.03,2435.28,2424.75,-0.65
6/6/17,2429.33,2431.92,2436.21,2428.12,-3.81
6/5/17,2436.1,2437.83,2439.55,2434.32,6.77
6/2/17,2439.07,2431.28,2440.23,2427.71,2.97
6/1/17,2430.06,2415.65,2430.06,2413.54,-9.01
5/31/17,2411.8,2415.63,2415.99,2403.59,-18.26
5/30/17,2412.91,2411.67,2415.26,2409.43,1.11
5/26/17,2415.82,2414.5,2416.68,2412.2,2.91
5/25/17,2415.07,2409.54,2418.71,2408.01,-0.75
5/24/17,2404.39,2401.41,2405.58,2397.99,-10.68
5/23/17,2398.42,2397.04,2400.85,2393.88,-5.97
5/22/17,2394.02,2387.21,2395.46,2386.92,-4.4
5/19/17,2381.73,2371.37,2389.06,2370.43,-12.29
5/18/17,2365.72,2354.69,2375.74,2352.72,-16.01
5/17/17,2357.03,2382.95,2384.87,2356.21,-8.69
5/16/17,2400.67,2404.55,2405.77,2396.05,43.64
5/15/17,2402.32,2393.98,2404.05,2393.94,1.65
5/12/17,2390.9,2392.44,2392.44,2387.19,-11.42
5/11/17,2394.44,2394.84,2395.72,2381.74,3.54
5/10/17,2399.63,2396.79,2399.74,2392.79,5.19
5/9/17,2396.92,2401.58,2403.87,2392.44,-2.71
5/8/17,2399.38,2399.94,2401.36,2393.92,2.46
5/5/17,2399.29,2392.37,2399.29,2389.38,-0.09
5/4/17,2389.52,2389.79,2391.43,2380.35,-9.77
5/3/17,2388.13,2386.5,2389.82,2379.75,-1.39
5/2/17,2391.17,2391.05,2392.93,2385.82,3.04
5/1/17,2388.33,2388.5,2394.49,2384.83,-2.84
4/28/17,2384.2,2393.68,2393.68,2382.36,-4.13
4/27/17,2388.77,2389.7,2392.1,2382.68,4.57
4/26/17,2387.45,2388.98,2398.16,2386.76,-1.32
4/25/17,2388.61,2381.51,2392.48,2381.15,1.16
4/24/17,2374.15,2370.33,2376.98,2369.19,-14.46
4/21/17,2348.69,2354.74,2356.18,2344.51,-25.46
4/20/17,2355.84,2342.69,2361.37,2340.91,7.15
4/19/17,2338.17,2346.79,2352.63,2335.05,-17.67
4/18/17,2342.19,2342.53,2348.35,2334.54,4.02
4/17/17,2349.01,2332.62,2349.14,2332.51,6.82
4/13/17,2328.95,2341.98,2348.26,2328.95,-20.06
4/12/17,2344.93,2352.15,2352.72,2341.18,15.98
4/11/17,2353.78,2353.92,2355.22,2337.25,8.85
4/10/17,2357.16,2357.16,2366.37,2351.5,3.38
4/7/17,2355.54,2356.59,2363.76,2350.74,-1.62
4/6/17,2357.49,2353.79,2364.16,2348.9,1.95
4/5/17,2352.95,2366.59,2378.36,2350.52,-4.54
4/4/17,2360.16,2354.76,2360.53,2350.72,7.21
4/3/17,2358.84,2362.34,2365.87,2344.73,-1.32
3/31/17,2362.72,2364.82,2370.35,2362.6,3.88
3/30/17,2368.06,2361.31,2370.42,2358.58,5.34
3/29/17,2361.13,2356.54,2363.36,2352.94,-6.93
3/28/17,2358.57,2339.79,2363.78,2337.63,-2.56
3/27/17,2341.59,2329.11,2344.9,2322.25,-16.98
3/24/17,2343.98,2350.42,2356.22,2335.74,2.39
3/23/17,2345.96,2345.97,2358.92,2342.13,1.98
3/22/17,2348.45,2343,2351.81,2336.45,2.49
3/21/17,2344.02,2379.32,2381.93,2341.9,-4.43
3/20/17,2373.47,2378.24,2379.55,2369.66,29.45
3/17/17,2378.25,2383.71,2385.71,2377.64,4.78
3/16/17,2381.38,2387.71,2388.1,2377.18,3.13
3/15/17,2385.26,2370.34,2390.01,2368.94,3.88
3/14/17,2365.45,2368.55,2368.55,2358.18,-19.81
3/13/17,2373.47,2371.56,2374.42,2368.52,8.02
3/10/17,2372.6,2372.52,2376.86,2363.04,-0.87
3/9/17,2364.87,2363.49,2369.08,2354.54,-7.73
3/8/17,2362.98,2369.81,2373.09,2361.01,-1.89
3/7/17,2368.39,2370.74,2375.12,2365.51,5.41
3/6/17,2375.31,2375.23,2378.8,2367.98,6.92
3/3/17,2383.12,2380.92,2383.89,2375.39,7.81
3/2/17,2381.92,2394.75,2394.75,2380.17,-1.2
3/1/17,2395.96,2380.13,2400.98,2380.13,14.04
2/28/17,2363.64,2366.08,2367.79,2358.96,-32.32
2/27/17,2369.75,2365.23,2371.54,2361.87,6.11
2/24/17,2367.34,2355.73,2367.34,2352.87,-2.41
2/23/17,2363.81,2367.5,2368.26,2355.09,-3.53
2/22/17,2362.82,2361.11,2365.13,2358.34,-0.99
2/21/17,2365.38,2354.91,2366.71,2354.91,2.56
2/17/17,2351.16,2343.01,2351.16,2339.58,-14.22
2/16/17,2347.22,2349.64,2351.31,2338.87,-3.94
2/15/17,2349.25,2335.58,2351.3,2334.81,2.03
2/14/17,2337.58,2326.12,2337.58,2322.17,-11.67
2/13/17,2328.25,2321.72,2331.58,2321.42,-9.33
2/10/17,2316.1,2312.27,2319.23,2311.1,-12.15
2/9/17,2307.87,2296.7,2311.08,2296.61,-8.23
2/8/17,2294.67,2289.55,2295.91,2285.38,-13.2
2/7/17,2293.08,2295.87,2299.4,2290.16,-1.59
2/6/17,2292.56,2294.28,2296.18,2288.57,-0.52
2/3/17,2297.42,2288.54,2298.31,2287.88,4.86
2/2/17,2280.85,2276.69,2283.97,2271.65,-16.57
2/1/17,2279.55,2285.59,2289.14,2272.44,-1.3
1/31/17,2278.87,2274.02,2279.09,2267.21,-0.68
1/30/17,2280.9,2286.01,2286.01,2268.04,2.03
1/27/17,2294.69,2299.02,2299.02,2291.62,13.79
1/26/17,2296.68,2298.63,2300.99,2294.08,1.99
1/25/17,2298.37,2288.88,2299.55,2288.88,1.69
1/24/17,2280.07,2267.88,2284.63,2266.68,-18.3
1/23/17,2265.2,2267.78,2271.78,2257.02,-14.87
1/20/17,2271.31,2269.96,2276.96,2265.01,6.11
1/19/17,2263.69,2271.9,2274.33,2258.41,-7.62
1/18/17,2271.89,2269.14,2272.01,2263.35,8.2
1/17/17,2267.89,2269.14,2272.08,2262.81,-4
1/13/17,2274.64,2272.74,2278.68,2271.51,6.75
1/12/17,2270.44,2271.14,2271.78,2254.25,-4.2
1/11/17,2275.32,2268.6,2275.32,2260.83,4.88
1/10/17,2268.9,2269.72,2279.27,2265.27,-6.42
1/9/17,2268.9,2273.59,2275.49,2268.9,0
1/6/17,2276.98,2271.14,2282.1,2264.06,8.08
1/5/17,2269,2268.18,2271.5,2260.45,-7.98
1/4/17,2270.75,2261.6,2272.82,2261.6,1.75
1/3/17,2257.83,2251.57,2263.88,2245.13,-12.92
12/30/16,2238.83,2251.61,2253.58,2233.62,-19
12/29/16,2249.26,2249.5,2254.51,2244.56,10.43
12/28/16,2249.92,2270.23,2271.31,2249.11,0.66
12/27/16,2268.88,2266.23,2273.82,2266.15,18.96
12/23/16,2263.79,2260.25,2263.79,2258.84,-5.09
12/22/16,2260.96,2262.93,2263.18,2256.08,-2.83
12/21/16,2265.18,2270.54,2271.23,2265.15,4.22
12/20/16,2270.76,2266.5,2272.56,2266.14,5.58
12/19/16,2262.53,2259.24,2267.47,2258.21,-8.23
12/16/16,2258.07,2266.81,2268.05,2254.24,-4.46
12/15/16,2262.03,2253.77,2272.12,2253.77,3.96
12/14/16,2253.28,2268.35,2276.2,2248.44,-8.75
12/13/16,2271.72,2263.32,2277.53,2263.32,18.44
12/12/16,2256.96,2258.83,2264.03,2252.37,-14.76
12/9/16,2259.53,2249.73,2259.8,2249.23,2.57
12/8/16,2246.19,2241.13,2251.69,2237.57,-13.34
12/7/16,2241.35,2210.72,2241.63,2208.93,-4.84
12/6/16,2212.23,2207.26,2212.78,2202.21,-29.12
12/5/16,2204.71,2200.65,2209.42,2199.97,-7.52
12/2/16,2191.95,2191.12,2197.95,2188.37,-12.76
12/1/16,2191.08,2200.17,2202.6,2187.44,-0.87
11/30/16,2198.81,2204.97,2214.1,2198.81,7.73
11/29/16,2204.66,2200.76,2210.46,2198.15,5.85
11/28/16,2201.72,2210.21,2211.14,2200.36,-2.94
11/25/16,2213.35,2206.27,2213.35,2206.27,11.63
11/23/16,2204.72,2198.55,2204.72,2194.51,-8.63
11/22/16,2202.94,2201.56,2204.8,2194.51,-1.78
11/21/16,2198.18,2186.43,2198.7,2186.43,-4.76
11/18/16,2181.9,2186.85,2189.89,2180.38,-16.28
11/17/16,2187.12,2178.61,2188.06,2176.65,5.22
11/16/16,2176.94,2177.53,2179.22,2172.2,-10.18
11/15/16,2180.39,2168.29,2180.84,2166.38,3.45
11/14/16,2164.2,2165.64,2171.36,2156.08,-16.19
11/11/16,2164.45,2162.71,2165.92,2152.49,0.25
11/10/16,2167.48,2167.49,2182.3,2151.17,3.03
11/9/16,2163.26,2131.56,2170.1,2125.35,-4.22
11/8/16,2139.56,2129.92,2146.87,2123.56,-23.7
11/7/16,2131.52,2100.59,2132,2100.59,-8.04
11/4/16,2085.18,2083.79,2099.07,2083.79,-46.34
11/3/16,2088.66,2098.8,2102.56,2085.23,3.48
11/2/16,2097.94,2109.43,2111.76,2094,9.28
11/1/16,2111.72,2128.68,2131.45,2097.85,13.78
10/31/16,2126.15,2129.78,2133.25,2125.53,14.43
10/28/16,2126.41,2132.23,2140.72,2119.36,0.26
10/27/16,2133.04,2144.06,2147.13,2132.52,6.63
10/26/16,2139.43,2136.97,2145.73,2131.59,6.39
10/25/16,2143.16,2149.72,2151.44,2141.93,3.73
10/24/16,2151.33,2148.5,2154.79,2146.91,8.17
10/21/16,2141.16,2139.43,2142.63,2130.09,-10.17
10/20/16,2141.34,2142.51,2147.18,2133.44,0.18
10/19/16,2144.29,2140.81,2148.44,2138.15,2.95
10/18/16,2139.6,2138.31,2144.38,2135.49,-4.69
10/17/16,2126.5,2132.95,2135.61,2124.43,-13.1
10/14/16,2132.98,2139.68,2149.19,2132.98,6.48
10/13/16,2132.55,2130.26,2138.19,2114.72,-0.43
10/12/16,2139.18,2137.67,2145.36,2132.77,6.63
10/11/16,2136.73,2161.35,2161.56,2128.84,-2.45
10/10/16,2163.66,2160.39,2169.6,2160.39,26.93
10/7/16,2153.74,2164.19,2165.86,2144.85,-9.92
10/6/16,2160.77,2158.22,2162.93,2150.28,7.03
10/5/16,2159.73,2155.15,2163.95,2155.15,-1.04
10/4/16,2150.49,2163.37,2165.46,2144.01,-9.24
10/3/16,2161.2,2164.33,2164.41,2154.77,10.71
9/30/16,2168.27,2156.51,2175.3,2156.51,7.07
9/29/16,2151.13,2168.9,2172.67,2145.2,-17.14
9/28/16,2171.37,2161.85,2172.4,2151.79,20.24
9/27/16,2159.93,2146.04,2161.13,2141.55,-11.44
9/26/16,2146.1,2158.54,2158.54,2145.04,-13.83
9/23/16,2164.69,2173.29,2173.75,2163.97,18.59
9/22/16,2177.18,2170.94,2179.99,2170.94,12.49
9/21/16,2163.12,2144.58,2165.11,2139.57,-14.06
9/20/16,2139.76,2145.94,2150.8,2139.17,-23.36
9/19/16,2139.12,2143.99,2153.61,2135.91,-0.64
9/16/16,2139.16,2146.48,2146.48,2131.2,0.04
9/15/16,2147.26,2125.36,2151.31,2122.36,8.1
9/14/16,2125.77,2127.86,2141.33,2119.9,-21.49
9/13/16,2127.02,2150.47,2150.47,2120.27,1.25
9/12/16,2159.04,2120.86,2163.3,2119.12,32.02
9/9/16,2127.81,2169.08,2169.08,2127.81,-31.23
9/8/16,2181.3,2182.76,2184.94,2177.49,53.49
9/7/16,2186.16,2185.17,2187.87,2179.07,4.86
9/6/16,2186.48,2181.61,2186.57,2175.1,0.32
9/2/16,2179.98,2177.49,2184.87,2173.59,-6.5
9/1/16,2170.86,2171.33,2173.56,2157.09,-9.12
8/31/16,2170.95,2173.56,2173.79,2161.35,0.09
8/30/16,2176.12,2179.45,2182.27,2170.41,5.17
8/29/16,2180.38,2170.19,2183.48,2170.19,4.26
8/26/16,2169.04,2175.1,2187.94,2160.39,-11.34
8/25/16,2172.47,2173.29,2179,2169.74,3.43
8/24/16,2175.44,2185.09,2186.66,2171.25,2.97
8/23/16,2186.9,2187.81,2193.42,2186.8,11.46
8/22/16,2182.64,2181.58,2185.15,2175.96,-4.26
8/19/16,2183.87,2184.24,2185,2175.13,1.23
8/18/16,2187.02,2181.9,2187.03,2180.46,3.15
8/17/16,2182.22,2177.84,2183.08,2168.5,-4.8
8/16/16,2178.15,2186.24,2186.24,2178.14,-4.07
8/15/16,2190.15,2186.08,2193.81,2186.08,12
8/12/16,2184.05,2183.74,2186.28,2179.42,-6.1
8/11/16,2185.79,2177.97,2188.45,2177.97,1.74
8/10/16,2175.49,2182.81,2183.41,2172,-10.3
8/9/16,2181.74,2182.24,2187.66,2178.61,6.25
8/8/16,2180.89,2183.76,2185.44,2177.85,-0.85
8/5/16,2182.87,2168.79,2182.87,2168.79,1.98
8/4/16,2164.25,2163.51,2168.19,2159.07,-18.62
8/3/16,2163.79,2156.81,2163.79,2152.56,-0.46
8/2/16,2157.03,2169.94,2170.2,2147.58,-6.76
8/1/16,2170.84,2173.15,2178.29,2166.21,13.81
7/29/16,2173.6,2168.83,2177.09,2163.49,2.76
7/28/16,2170.06,2166.05,2172.85,2159.74,-3.54
7/27/16,2166.58,2169.81,2174.98,2159.07,-3.48
7/26/16,2169.18,2168.97,2173.54,2160.18,2.6
7/25/16,2168.48,2173.71,2173.71,2161.95,-0.7
7/22/16,2175.03,2166.47,2175.11,2163.24,6.55
7/21/16,2165.17,2172.91,2174.56,2159.75,-9.86
7/20/16,2173.02,2166.1,2175.63,2164.89,7.85
7/19/16,2163.78,2163.79,2164.63,2159.01,-9.24
7/18/16,2166.89,2162.04,2168.35,2159.63,3.11
7/15/16,2161.74,2165.13,2169.05,2155.79,-5.15
7/14/16,2163.75,2157.88,2168.99,2157.88,2.01
7/13/16,2152.43,2153.81,2156.45,2146.21,-11.32
7/12/16,2152.14,2139.5,2155.4,2139.5,-0.29
7/11/16,2137.16,2131.72,2143.16,2131.72,-14.98
7/8/16,2129.9,2106.97,2131.71,2106.97,-7.26
7/7/16,2097.9,2100.42,2109.08,2089.39,-32
7/6/16,2099.73,2084.43,2100.72,2074.02,1.83
7/5/16,2088.55,2095.05,2095.05,2080.86,-11.18
7/1/16,2102.95,2099.34,2108.71,2097.9,14.4
6/30/16,2098.86,2073.17,2098.94,2070,-4.09
6/29/16,2070.77,2042.69,2073.13,2042.69,-28.09
6/28/16,2036.09,2006.67,2036.09,2006.67,-34.68
6/27/16,2000.54,2031.45,2031.45,1991.68,-35.55
6/24/16,2037.41,2103.81,2103.81,2032.57,36.87
6/23/16,2113.32,2092.8,2113.32,2092.8,75.91
6/22/16,2085.45,2089.75,2099.71,2084.36,-27.87
6/21/16,2088.9,2085.19,2093.66,2083.02,3.45
6/20/16,2083.25,2075.58,2100.66,2075.58,-5.65
6/17/16,2071.22,2078.2,2078.2,2062.84,-12.03
6/16/16,2077.99,2066.36,2079.62,2050.37,6.77
6/15/16,2071.5,2077.6,2085.65,2069.8,-6.49
6/14/16,2075.32,2076.65,2081.3,2064.1,3.82
6/13/16,2079.06,2091.75,2098.12,2078.46,3.74
6/10/16,2096.07,2109.57,2109.57,2089.96,17.01
6/9/16,2115.48,2115.65,2117.64,2107.73,19.41
6/8/16,2119.12,2112.71,2120.55,2112.71,3.64
6/7/16,2112.13,2110.18,2119.22,2110.18,-6.99
6/6/16,2109.41,2100.83,2113.36,2100.83,-2.72
6/3/16,2099.13,2104.07,2104.07,2085.36,-10.28
6/2/16,2105.26,2097.71,2105.26,2088.59,6.13
6/1/16,2099.33,2093.94,2100.97,2085.1,-5.93
5/31/16,2096.96,2100.13,2103.48,2088.66,-2.37
5/27/16,2099.06,2090.06,2099.06,2090.06,2.1
5/26/16,2090.1,2091.44,2094.3,2087.08,-8.96
5/25/16,2090.54,2078.93,2094.73,2078.93,0.44
5/24/16,2076.06,2052.65,2079.67,2052.65,-14.48
5/23/16,2048.04,2052.23,2055.58,2047.26,-28.02
5/20/16,2052.32,2041.88,2058.35,2041.88,4.28
5/19/16,2040.04,2044.21,2044.21,2025.91,-12.28
5/18/16,2047.63,2044.38,2060.61,2034.49,7.59
5/17/16,2047.21,2065.04,2065.69,2040.82,-0.42
5/16/16,2066.66,2046.53,2071.88,2046.53,19.45
5/13/16,2046.61,2062.5,2066.79,2043.13,-20.05
5/12/16,2064.11,2067.17,2073.99,2053.13,17.5
5/11/16,2064.46,2083.29,2083.29,2064.46,0.35
5/10/16,2084.39,2062.63,2084.87,2062.63,19.93
5/9/16,2058.69,2057.55,2064.15,2054.31,-25.7
5/6/16,2057.14,2047.77,2057.72,2039.45,-1.55
5/5/16,2050.63,2052.95,2060.23,2045.77,-6.51
5/4/16,2051.12,2060.3,2060.3,2045.55,0.49
